1553045093 15617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1553068799 15653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1553137271 15814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1553145471 15827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1553420453 37874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1553573395 51581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1553677784 51581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1553678155 73892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1553871184 74505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1553953782 75597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1554130811 79709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1554202083 80733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1554206847 80733 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1554298861 80772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1554388164 81788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1554533371 81946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1554644966 81962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1554708797 82097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1554734523 82162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1555139600 82258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1555313083 83078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1555553989 83078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1555573058 83078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1556028775 83095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1556029033 83104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1556031023 83364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1556079556 83364 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0
1556507637 83370 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0
1556508058 83373 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0
1556508442 83375 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0
1556515418 83375 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0
1556547500 83375 0 1 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0
1557048579 83375 0 1 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0
1557048629 83375 0 1 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0
1557061851 83375 0 1 0 0 0 0 0 0 0 562 0 0 0 0 0 0 0 0 0
1557131561 83375 0 1 0 0 0 0 0 0 0 562 0 0 0 0 0 41 0 0 0
1557191828 83375 0 19 0 0 0 0 0 0 0 562 0 0 0 0 0 41 0 0 0
1557195572 83385 0 19 0 0 0 0 0 0 0 562 0 0 0 0 0 41 0 0 0
1557197472 83405 0 19 0 0 0 0 0 0 0 562 0 0 0 0 0 41 0 0 0
1557211935 83405 0 19 0 0 0 0 0 0 0 588 0 0 0 0 0 41 0 0 0
1557212290 83405 0 19 0 0 0 0 0 0 0 596 0 0 0 0 0 41 0 0 0
1557212676 83405 0 19 0 0 0 0 0 0 0 596 0 0 0 0 0 41 0 0 0
1557228658 83405 0 20 0 0 0 0 0 0 0 596 0 0 0 0 0 41 0 0 0
1557228680 83405 0 20 0 0 0 0 0 0 0 596 0 0 0 0 0 41 0 0 0
1557278885 83405 0 26 0 0 0 0 0 0 0 596 0 0 0 0 0 41 0 0 0
1557278906 83405 0 26 0 0 0 0 0 0 0 596 0 0 0 0 0 41 0 0 0
1557280325 83545 0 26 0 0 0 0 0 0 0 596 0 0 0 0 0 41 0 0 0
1557280337 83545 0 26 0 0 0 0 0 0 0 596 0 0 0 0 0 41 0 0 0
1557281258 83545 0 26 0 0 0 0 0 0 0 596 0 0 0 0 0 50 0 0 0
1557304130 83545 0 39 0 0 0 0 0 0 0 596 0 0 0 0 0 50 0 0 0
1557304139 83545 0 39 0 0 0 0 0 0 0 596 0 0 0 0 0 50 0 0 0
1557321336 83545 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557382235 83596 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557386510 84220 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557386882 84234 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557386927 84235 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557387088 84235 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557387367 84235 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557387997 84235 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557388013 84235 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557390997 84279 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557391496 84279 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557391676 84279 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 50 0 0 0
1557452977 84279 0 39 0 0 0 0 0 0 0 631 0 0 0 0 0 111 0 0 0
1557453084 84279 0 39 0 0 0 0 0 0 0 648 0 0 0 0 0 111 0 0 0
1557453299 84279 0 39 0 0 0 0 0 0 0 648 0 0 0 0 0 111 0 0 0
1557468945 84279 0 83 0 0 0 0 0 0 0 648 0 0 0 0 0 111 0 0 0
1557493502 84351 0 83 0 0 0 0 0 0 0 648 0 0 0 0 0 111 0 0 0
1557626926 84382 0 83 0 0 0 0 0 0 0 648 0 0 0 0 0 111 0 0 0
1558057888 84382 0 83 0 0 0 0 0 0 0 665 0 0 0 0 0 111 0 0 0
1558058035 84382 0 83 0 0 0 0 0 0 0 665 0 0 0 0 0 111 0 0 0
1558102125 84389 0 83 0 0 0 0 0 0 0 665 0 0 0 0 0 111 0 0 0
1558267446 84389 0 83 0 0 0 0 0 0 0 706 0 0 0 0 0 111 0 0 0
1558267587 84389 0 83 0 0 0 0 0 0 0 706 0 0 0 0 0 111 0 0 0
1558271902 84738 0 83 0 0 0 0 0 0 0 706 0 0 0 0 0 111 0 0 0
1558402271 84748 0 83 0 0 0 0 0 0 0 706 0 0 0 0 0 111 0 0 0
1558409793 85769 0 83 0 0 0 0 0 0 0 706 0 0 0 0 0 111 0 0 0
1558418042 90062 0 83 0 0 0 0 0 0 0 706 0 0 0 0 0 111 0 0 0
1558424266 90062 0 83 0 0 0 0 0 0 0 706 0 0 0 0 201 111 0 0 0
1558499697 90062 0 83 0 0 0 0 0 0 0 738 0 0 0 0 201 111 0 0 0
1558499724 90062 0 83 0 0 0 0 0 0 0 738 0 0 0 0 201 111 0 0 0
1558500342 90062 0 83 0 0 0 0 0 0 0 738 0 0 0 0 201 143 0 0 0
1558500395 90062 0 83 0 0 0 0 0 0 0 738 0 0 0 0 201 143 0 0 0
1558501513 90066 0 83 0 0 0 0 0 0 0 738 0 0 0 0 201 143 0 0 0
1558512020 90066 0 83 0 0 0 0 0 0 0 738 0 0 0 0 201 158 0 0 0
1558512028 90066 0 83 0 0 0 0 0 0 0 738 0 0 0 0 201 158 0 0 0
1558513655 90555 0 83 0 0 0 0 0 0 0 738 0 0 0 0 201 158 0 0 0
1558513670 90555 0 83 0 0 0 0 0 0 0 738 0 0 0 0 201 158 0 0 0
1558515542 91052 0 83 0 0 0 0 0 0 0 738 0 0 0 0 201 158 0 0 0
1558516447 91052 0 83 0 0 0 0 0 0 0 748 0 0 0 0 201 158 0 0 0
1558516612 91052 0 83 0 0 0 0 0 0 0 748 0 0 0 0 201 158 0 0 0
1558521716 91052 0 83 0 0 0 0 0 0 0 788 0 0 0 0 201 158 0 0 0
1558524144 91271 0 83 0 0 0 0 0 0 0 788 0 0 0 0 201 158 0 0 0
1559095684 91271 0 83 0 0 0 0 0 0 0 820 0 0 0 0 201 158 0 0 0
1559095767 91271 0 83 0 0 0 0 0 0 0 820 0 0 0 0 201 163 0 0 0
